family_size,family,size,position,machine,count,jobs,total_jobs,frequency
swv_50x10,swv,50x10,1,0,80,500,500,0.16
swv_50x10,swv,50x10,1,1,80,500,500,0.16
swv_50x10,swv,50x10,1,2,69,500,500,0.138
swv_50x10,swv,50x10,1,3,56,500,500,0.112
swv_50x10,swv,50x10,1,4,77,500,500,0.154
swv_50x10,swv,50x10,1,5,30,500,500,0.06
swv_50x10,swv,50x10,1,6,30,500,500,0.06
swv_50x10,swv,50x10,1,7,28,500,500,0.056
swv_50x10,swv,50x10,1,8,26,500,500,0.052
swv_50x10,swv,50x10,1,9,24,500,500,0.048
swv_50x10,swv,50x10,2,0,82,500,500,0.164
swv_50x10,swv,50x10,2,1,76,500,500,0.152
swv_50x10,swv,50x10,2,2,72,500,500,0.144
swv_50x10,swv,50x10,2,3,88,500,500,0.176
swv_50x10,swv,50x10,2,4,75,500,500,0.15
swv_50x10,swv,50x10,2,5,18,500,500,0.036
swv_50x10,swv,50x10,2,6,29,500,500,0.058
swv_50x10,swv,50x10,2,7,11,500,500,0.022
swv_50x10,swv,50x10,2,8,29,500,500,0.058
swv_50x10,swv,50x10,2,9,20,500,500,0.04
swv_50x10,swv,50x10,3,0,79,500,500,0.158
swv_50x10,swv,50x10,3,1,65,500,500,0.13
swv_50x10,swv,50x10,3,2,90,500,500,0.18
swv_50x10,swv,50x10,3,3,91,500,500,0.182
swv_50x10,swv,50x10,3,4,58,500,500,0.116
swv_50x10,swv,50x10,3,5,23,500,500,0.046
swv_50x10,swv,50x10,3,6,20,500,500,0.04
swv_50x10,swv,50x10,3,7,30,500,500,0.06
swv_50x10,swv,50x10,3,8,24,500,500,0.048
swv_50x10,swv,50x10,3,9,20,500,500,0.04
swv_50x10,swv,50x10,4,0,75,500,500,0.15
swv_50x10,swv,50x10,4,1,90,500,500,0.18
swv_50x10,swv,50x10,4,2,74,500,500,0.148
swv_50x10,swv,50x10,4,3,66,500,500,0.132
swv_50x10,swv,50x10,4,4,66,500,500,0.132
swv_50x10,swv,50x10,4,5,24,500,500,0.048
swv_50x10,swv,50x10,4,6,30,500,500,0.06
swv_50x10,swv,50x10,4,7,25,500,500,0.05
swv_50x10,swv,50x10,4,8,23,500,500,0.046
swv_50x10,swv,50x10,4,9,27,500,500,0.054
swv_50x10,swv,50x10,5,0,19,500,500,0.038
swv_50x10,swv,50x10,5,1,29,500,500,0.058
swv_50x10,swv,50x10,5,2,27,500,500,0.054
swv_50x10,swv,50x10,5,3,23,500,500,0.046
swv_50x10,swv,50x10,5,4,24,500,500,0.048
swv_50x10,swv,50x10,5,5,77,500,500,0.154
swv_50x10,swv,50x10,5,6,61,500,500,0.122
swv_50x10,swv,50x10,5,7,87,500,500,0.174
swv_50x10,swv,50x10,5,8,74,500,500,0.148
swv_50x10,swv,50x10,5,9,79,500,500,0.158
swv_50x10,swv,50x10,6,0,25,500,500,0.05
swv_50x10,swv,50x10,6,1,21,500,500,0.042
swv_50x10,swv,50x10,6,2,24,500,500,0.048
swv_50x10,swv,50x10,6,3,24,500,500,0.048
swv_50x10,swv,50x10,6,4,26,500,500,0.052
swv_50x10,swv,50x10,6,5,82,500,500,0.164
swv_50x10,swv,50x10,6,6,75,500,500,0.15
swv_50x10,swv,50x10,6,7,88,500,500,0.176
swv_50x10,swv,50x10,6,8,67,500,500,0.134
swv_50x10,swv,50x10,6,9,68,500,500,0.136
swv_50x10,swv,50x10,7,0,22,500,500,0.044
swv_50x10,swv,50x10,7,1,21,500,500,0.042
swv_50x10,swv,50x10,7,2,19,500,500,0.038
swv_50x10,swv,50x10,7,3,30,500,500,0.06
swv_50x10,swv,50x10,7,4,35,500,500,0.07
swv_50x10,swv,50x10,7,5,88,500,500,0.176
swv_50x10,swv,50x10,7,6,58,500,500,0.116
swv_50x10,swv,50x10,7,7,69,500,500,0.138
swv_50x10,swv,50x10,7,8,74,500,500,0.148
swv_50x10,swv,50x10,7,9,84,500,500,0.168
swv_50x10,swv,50x10,8,0,18,500,500,0.036
swv_50x10,swv,50x10,8,1,28,500,500,0.056
swv_50x10,swv,50x10,8,2,27,500,500,0.054
swv_50x10,swv,50x10,8,3,24,500,500,0.048
swv_50x10,swv,50x10,8,4,28,500,500,0.056
swv_50x10,swv,50x10,8,5,69,500,500,0.138
swv_50x10,swv,50x10,8,6,89,500,500,0.178
swv_50x10,swv,50x10,8,7,68,500,500,0.136
swv_50x10,swv,50x10,8,8,80,500,500,0.16
swv_50x10,swv,50x10,8,9,69,500,500,0.138
swv_50x10,swv,50x10,9,0,28,500,500,0.056
swv_50x10,swv,50x10,9,1,22,500,500,0.044
swv_50x10,swv,50x10,9,2,24,500,500,0.048
swv_50x10,swv,50x10,9,3,24,500,500,0.048
swv_50x10,swv,50x10,9,4,30,500,500,0.06
swv_50x10,swv,50x10,9,5,64,500,500,0.128
swv_50x10,swv,50x10,9,6,82,500,500,0.164
swv_50x10,swv,50x10,9,7,65,500,500,0.13
swv_50x10,swv,50x10,9,8,84,500,500,0.168
swv_50x10,swv,50x10,9,9,77,500,500,0.154
ta_100x20,ta,100x20,0,0,38,1000,1000,0.038
ta_100x20,ta,100x20,0,1,49,1000,1000,0.049
ta_100x20,ta,100x20,0,2,56,1000,1000,0.056
ta_100x20,ta,100x20,0,3,50,1000,1000,0.05
ta_100x20,ta,100x20,0,4,47,1000,1000,0.047
ta_100x20,ta,100x20,0,5,45,1000,1000,0.045
ta_100x20,ta,100x20,0,6,44,1000,1000,0.044
ta_100x20,ta,100x20,0,7,58,1000,1000,0.058
ta_100x20,ta,100x20,0,8,45,1000,1000,0.045
ta_100x20,ta,100x20,0,9,52,1000,1000,0.052
ta_100x20,ta,100x20,0,10,64,1000,1000,0.064
ta_100x20,ta,100x20,0,11,53,1000,1000,0.053
ta_100x20,ta,100x20,0,12,65,1000,1000,0.065
ta_100x20,ta,100x20,0,13,42,1000,1000,0.042
ta_100x20,ta,100x20,0,14,44,1000,1000,0.044
ta_100x20,ta,100x20,0,15,44,1000,1000,0.044
ta_100x20,ta,100x20,0,16,51,1000,1000,0.051
ta_100x20,ta,100x20,0,17,56,1000,1000,0.056
ta_100x20,ta,100x20,0,18,49,1000,1000,0.049
ta_100x20,ta,100x20,0,19,48,1000,1000,0.048
ta_100x20,ta,100x20,1,0,48,1000,1000,0.048
ta_100x20,ta,100x20,1,1,53,1000,1000,0.053
ta_100x20,ta,100x20,1,2,49,1000,1000,0.049
ta_100x20,ta,100x20,1,3,55,1000,1000,0.055
ta_100x20,ta,100x20,1,4,53,1000,1000,0.053
ta_100x20,ta,100x20,1,5,54,1000,1000,0.054
ta_100x20,ta,100x20,1,6,42,1000,1000,0.042
ta_100x20,ta,100x20,1,7,52,1000,1000,0.052
ta_100x20,ta,100x20,1,8,66,1000,1000,0.066
ta_100x20,ta,100x20,1,9,48,1000,1000,0.048
ta_100x20,ta,100x20,1,10,44,1000,1000,0.044
ta_100x20,ta,100x20,1,11,50,1000,1000,0.05
ta_100x20,ta,100x20,1,12,50,1000,1000,0.05
ta_100x20,ta,100x20,1,13,60,1000,1000,0.06
ta_100x20,ta,100x20,1,14,44,1000,1000,0.044
ta_100x20,ta,100x20,1,15,55,1000,1000,0.055
ta_100x20,ta,100x20,1,16,39,1000,1000,0.039
ta_100x20,ta,100x20,1,17,43,1000,1000,0.043
ta_100x20,ta,100x20,1,18,53,1000,1000,0.053
ta_100x20,ta,100x20,1,19,42,1000,1000,0.042
ta_100x20,ta,100x20,2,0,35,1000,1000,0.035
ta_100x20,ta,100x20,2,1,51,1000,1000,0.051
ta_100x20,ta,100x20,2,2,45,1000,1000,0.045
ta_100x20,ta,100x20,2,3,53,1000,1000,0.053
ta_100x20,ta,100x20,2,4,50,1000,1000,0.05
ta_100x20,ta,100x20,2,5,56,1000,1000,0.056
ta_100x20,ta,100x20,2,6,45,1000,1000,0.045
ta_100x20,ta,100x20,2,7,58,1000,1000,0.058
ta_100x20,ta,100x20,2,8,58,1000,1000,0.058
ta_100x20,ta,100x20,2,9,51,1000,1000,0.051
ta_100x20,ta,100x20,2,10,51,1000,1000,0.051
ta_100x20,ta,100x20,2,11,51,1000,1000,0.051
ta_100x20,ta,100x20,2,12,39,1000,1000,0.039
ta_100x20,ta,100x20,2,13,50,1000,1000,0.05
ta_100x20,ta,100x20,2,14,51,1000,1000,0.051
ta_100x20,ta,100x20,2,15,48,1000,1000,0.048
ta_100x20,ta,100x20,2,16,54,1000,1000,0.054
ta_100x20,ta,100x20,2,17,51,1000,1000,0.051
ta_100x20,ta,100x20,2,18,50,1000,1000,0.05
ta_100x20,ta,100x20,2,19,53,1000,1000,0.053
ta_100x20,ta,100x20,3,0,66,1000,1000,0.066
ta_100x20,ta,100x20,3,1,30,1000,1000,0.03
ta_100x20,ta,100x20,3,2,46,1000,1000,0.046
ta_100x20,ta,100x20,3,3,53,1000,1000,0.053
ta_100x20,ta,100x20,3,4,50,1000,1000,0.05
ta_100x20,ta,100x20,3,5,41,1000,1000,0.041
ta_100x20,ta,100x20,3,6,49,1000,1000,0.049
ta_100x20,ta,100x20,3,7,53,1000,1000,0.053
ta_100x20,ta,100x20,3,8,59,1000,1000,0.059
ta_100x20,ta,100x20,3,9,40,1000,1000,0.04
ta_100x20,ta,100x20,3,10,54,1000,1000,0.054
ta_100x20,ta,100x20,3,11,58,1000,1000,0.058
ta_100x20,ta,100x20,3,12,50,1000,1000,0.05
ta_100x20,ta,100x20,3,13,55,1000,1000,0.055
ta_100x20,ta,100x20,3,14,49,1000,1000,0.049
ta_100x20,ta,100x20,3,15,45,1000,1000,0.045
ta_100x20,ta,100x20,3,16,41,1000,1000,0.041
ta_100x20,ta,100x20,3,17,46,1000,1000,0.046
ta_100x20,ta,100x20,3,18,58,1000,1000,0.058
ta_100x20,ta,100x20,3,19,57,1000,1000,0.057
ta_100x20,ta,100x20,4,0,45,1000,1000,0.045
ta_100x20,ta,100x20,4,1,55,1000,1000,0.055
ta_100x20,ta,100x20,4,2,51,1000,1000,0.051
ta_100x20,ta,100x20,4,3,47,1000,1000,0.047
ta_100x20,ta,100x20,4,4,48,1000,1000,0.048
ta_100x20,ta,100x20,4,5,53,1000,1000,0.053
ta_100x20,ta,100x20,4,6,49,1000,1000,0.049
ta_100x20,ta,100x20,4,7,58,1000,1000,0.058
ta_100x20,ta,100x20,4,8,48,1000,1000,0.048
ta_100x20,ta,100x20,4,9,58,1000,1000,0.058
ta_100x20,ta,100x20,4,10,60,1000,1000,0.06
ta_100x20,ta,100x20,4,11,46,1000,1000,0.046
ta_100x20,ta,100x20,4,12,50,1000,1000,0.05
ta_100x20,ta,100x20,4,13,57,1000,1000,0.057
ta_100x20,ta,100x20,4,14,47,1000,1000,0.047
ta_100x20,ta,100x20,4,15,37,1000,1000,0.037
ta_100x20,ta,100x20,4,16,49,1000,1000,0.049
ta_100x20,ta,100x20,4,17,40,1000,1000,0.04
ta_100x20,ta,100x20,4,18,50,1000,1000,0.05
ta_100x20,ta,100x20,4,19,52,1000,1000,0.052
ta_100x20,ta,100x20,5,0,45,1000,1000,0.045
ta_100x20,ta,100x20,5,1,38,1000,1000,0.038
ta_100x20,ta,100x20,5,2,42,1000,1000,0.042
ta_100x20,ta,100x20,5,3,50,1000,1000,0.05
ta_100x20,ta,100x20,5,4,46,1000,1000,0.046
ta_100x20,ta,100x20,5,5,61,1000,1000,0.061
ta_100x20,ta,100x20,5,6,51,1000,1000,0.051
ta_100x20,ta,100x20,5,7,54,1000,1000,0.054
ta_100x20,ta,100x20,5,8,58,1000,1000,0.058
ta_100x20,ta,100x20,5,9,57,1000,1000,0.057
ta_100x20,ta,100x20,5,10,42,1000,1000,0.042
ta_100x20,ta,100x20,5,11,37,1000,1000,0.037
ta_100x20,ta,100x20,5,12,56,1000,1000,0.056
ta_100x20,ta,100x20,5,13,54,1000,1000,0.054
ta_100x20,ta,100x20,5,14,65,1000,1000,0.065
ta_100x20,ta,100x20,5,15,53,1000,1000,0.053
ta_100x20,ta,100x20,5,16,57,1000,1000,0.057
ta_100x20,ta,100x20,5,17,49,1000,1000,0.049
ta_100x20,ta,100x20,5,18,46,1000,1000,0.046
ta_100x20,ta,100x20,5,19,39,1000,1000,0.039
ta_100x20,ta,100x20,6,0,55,1000,1000,0.055
ta_100x20,ta,100x20,6,1,50,1000,1000,0.05
ta_100x20,ta,100x20,6,2,50,1000,1000,0.05
ta_100x20,ta,100x20,6,3,43,1000,1000,0.043
ta_100x20,ta,100x20,6,4,58,1000,1000,0.058
ta_100x20,ta,100x20,6,5,46,1000,1000,0.046
ta_100x20,ta,100x20,6,6,49,1000,1000,0.049
ta_100x20,ta,100x20,6,7,41,1000,1000,0.041
ta_100x20,ta,100x20,6,8,32,1000,1000,0.032
ta_100x20,ta,100x20,6,9,50,1000,1000,0.05
ta_100x20,ta,100x20,6,10,44,1000,1000,0.044
ta_100x20,ta,100x20,6,11,40,1000,1000,0.04
ta_100x20,ta,100x20,6,12,54,1000,1000,0.054
ta_100x20,ta,100x20,6,13,63,1000,1000,0.063
ta_100x20,ta,100x20,6,14,56,1000,1000,0.056
ta_100x20,ta,100x20,6,15,65,1000,1000,0.065
ta_100x20,ta,100x20,6,16,54,1000,1000,0.054
ta_100x20,ta,100x20,6,17,39,1000,1000,0.039
ta_100x20,ta,100x20,6,18,48,1000,1000,0.048
ta_100x20,ta,100x20,6,19,63,1000,1000,0.063
ta_100x20,ta,100x20,7,0,57,1000,1000,0.057
ta_100x20,ta,100x20,7,1,50,1000,1000,0.05
ta_100x20,ta,100x20,7,2,44,1000,1000,0.044
ta_100x20,ta,100x20,7,3,55,1000,1000,0.055
ta_100x20,ta,100x20,7,4,58,1000,1000,0.058
ta_100x20,ta,100x20,7,5,44,1000,1000,0.044
ta_100x20,ta,100x20,7,6,64,1000,1000,0.064
ta_100x20,ta,100x20,7,7,51,1000,1000,0.051
ta_100x20,ta,100x20,7,8,44,1000,1000,0.044
ta_100x20,ta,100x20,7,9,53,1000,1000,0.053
ta_100x20,ta,100x20,7,10,45,1000,1000,0.045
ta_100x20,ta,100x20,7,11,49,1000,1000,0.049
ta_100x20,ta,100x20,7,12,38,1000,1000,0.038
ta_100x20,ta,100x20,7,13,43,1000,1000,0.043
ta_100x20,ta,100x20,7,14,47,1000,1000,0.047
ta_100x20,ta,100x20,7,15,45,1000,1000,0.045
ta_100x20,ta,100x20,7,16,51,1000,1000,0.051
ta_100x20,ta,100x20,7,17,47,1000,1000,0.047
ta_100x20,ta,100x20,7,18,57,1000,1000,0.057
ta_100x20,ta,100x20,7,19,58,1000,1000,0.058
ta_100x20,ta,100x20,8,0,56,1000,1000,0.056
ta_100x20,ta,100x20,8,1,39,1000,1000,0.039
ta_100x20,ta,100x20,8,2,52,1000,1000,0.052
ta_100x20,ta,100x20,8,3,56,1000,1000,0.056
ta_100x20,ta,100x20,8,4,48,1000,1000,0.048
ta_100x20,ta,100x20,8,5,52,1000,1000,0.052
ta_100x20,ta,100x20,8,6,46,1000,1000,0.046
ta_100x20,ta,100x20,8,7,52,1000,1000,0.052
ta_100x20,ta,100x20,8,8,49,1000,1000,0.049
ta_100x20,ta,100x20,8,9,65,1000,1000,0.065
ta_100x20,ta,100x20,8,10,36,1000,1000,0.036
ta_100x20,ta,100x20,8,11,40,1000,1000,0.04
ta_100x20,ta,100x20,8,12,56,1000,1000,0.056
ta_100x20,ta,100x20,8,13,52,1000,1000,0.052
ta_100x20,ta,100x20,8,14,49,1000,1000,0.049
ta_100x20,ta,100x20,8,15,45,1000,1000,0.045
ta_100x20,ta,100x20,8,16,63,1000,1000,0.063
ta_100x20,ta,100x20,8,17,58,1000,1000,0.058
ta_100x20,ta,100x20,8,18,48,1000,1000,0.048
ta_100x20,ta,100x20,8,19,38,1000,1000,0.038
ta_100x20,ta,100x20,9,0,48,1000,1000,0.048
ta_100x20,ta,100x20,9,1,49,1000,1000,0.049
ta_100x20,ta,100x20,9,2,47,1000,1000,0.047
ta_100x20,ta,100x20,9,3,43,1000,1000,0.043
ta_100x20,ta,100x20,9,4,53,1000,1000,0.053
ta_100x20,ta,100x20,9,5,49,1000,1000,0.049
ta_100x20,ta,100x20,9,6,56,1000,1000,0.056
ta_100x20,ta,100x20,9,7,50,1000,1000,0.05
ta_100x20,ta,100x20,9,8,45,1000,1000,0.045
ta_100x20,ta,100x20,9,9,57,1000,1000,0.057
ta_100x20,ta,100x20,9,10,67,1000,1000,0.067
ta_100x20,ta,100x20,9,11,56,1000,1000,0.056
ta_100x20,ta,100x20,9,12,41,1000,1000,0.041
ta_100x20,ta,100x20,9,13,50,1000,1000,0.05
ta_100x20,ta,100x20,9,14,57,1000,1000,0.057
ta_100x20,ta,100x20,9,15,54,1000,1000,0.054
ta_100x20,ta,100x20,9,16,44,1000,1000,0.044
ta_100x20,ta,100x20,9,17,50,1000,1000,0.05
ta_100x20,ta,100x20,9,18,40,1000,1000,0.04
ta_100x20,ta,100x20,9,19,44,1000,1000,0.044
ta_100x20,ta,100x20,10,0,48,1000,1000,0.048
ta_100x20,ta,100x20,10,1,52,1000,1000,0.052
ta_100x20,ta,100x20,10,2,52,1000,1000,0.052
ta_100x20,ta,100x20,10,3,53,1000,1000,0.053
ta_100x20,ta,100x20,10,4,40,1000,1000,0.04
ta_100x20,ta,100x20,10,5,41,1000,1000,0.041
ta_100x20,ta,100x20,10,6,40,1000,1000,0.04
ta_100x20,ta,100x20,10,7,60,1000,1000,0.06
ta_100x20,ta,100x20,10,8,55,1000,1000,0.055
ta_100x20,ta,100x20,10,9,43,1000,1000,0.043
ta_100x20,ta,100x20,10,10,53,1000,1000,0.053
ta_100x20,ta,100x20,10,11,46,1000,1000,0.046
ta_100x20,ta,100x20,10,12,44,1000,1000,0.044
ta_100x20,ta,100x20,10,13,44,1000,1000,0.044
ta_100x20,ta,100x20,10,14,59,1000,1000,0.059
ta_100x20,ta,100x20,10,15,48,1000,1000,0.048
ta_100x20,ta,100x20,10,16,52,1000,1000,0.052
ta_100x20,ta,100x20,10,17,64,1000,1000,0.064
ta_100x20,ta,100x20,10,18,48,1000,1000,0.048
ta_100x20,ta,100x20,10,19,58,1000,1000,0.058
ta_100x20,ta,100x20,11,0,46,1000,1000,0.046
ta_100x20,ta,100x20,11,1,69,1000,1000,0.069
ta_100x20,ta,100x20,11,2,52,1000,1000,0.052
ta_100x20,ta,100x20,11,3,50,1000,1000,0.05
ta_100x20,ta,100x20,11,4,51,1000,1000,0.051
ta_100x20,ta,100x20,11,5,51,1000,1000,0.051
ta_100x20,ta,100x20,11,6,46,1000,1000,0.046
ta_100x20,ta,100x20,11,7,47,1000,1000,0.047
ta_100x20,ta,100x20,11,8,45,1000,1000,0.045
ta_100x20,ta,100x20,11,9,53,1000,1000,0.053
ta_100x20,ta,100x20,11,10,48,1000,1000,0.048
ta_100x20,ta,100x20,11,11,49,1000,1000,0.049
ta_100x20,ta,100x20,11,12,57,1000,1000,0.057
ta_100x20,ta,100x20,11,13,40,1000,1000,0.04
ta_100x20,ta,100x20,11,14,70,1000,1000,0.07
ta_100x20,ta,100x20,11,15,53,1000,1000,0.053
ta_100x20,ta,100x20,11,16,38,1000,1000,0.038
ta_100x20,ta,100x20,11,17,48,1000,1000,0.048
ta_100x20,ta,100x20,11,18,48,1000,1000,0.048
ta_100x20,ta,100x20,11,19,39,1000,1000,0.039
ta_100x20,ta,100x20,12,0,39,1000,1000,0.039
ta_100x20,ta,100x20,12,1,47,1000,1000,0.047
ta_100x20,ta,100x20,12,2,47,1000,1000,0.047
ta_100x20,ta,100x20,12,3,47,1000,1000,0.047
ta_100x20,ta,100x20,12,4,55,1000,1000,0.055
ta_100x20,ta,100x20,12,5,47,1000,1000,0.047
ta_100x20,ta,100x20,12,6,48,1000,1000,0.048
ta_100x20,ta,100x20,12,7,36,1000,1000,0.036
ta_100x20,ta,100x20,12,8,46,1000,1000,0.046
ta_100x20,ta,100x20,12,9,66,1000,1000,0.066
ta_100x20,ta,100x20,12,10,58,1000,1000,0.058
ta_100x20,ta,100x20,12,11,68,1000,1000,0.068
ta_100x20,ta,100x20,12,12,48,1000,1000,0.048
ta_100x20,ta,100x20,12,13,49,1000,1000,0.049
ta_100x20,ta,100x20,12,14,45,1000,1000,0.045
ta_100x20,ta,100x20,12,15,53,1000,1000,0.053
ta_100x20,ta,100x20,12,16,33,1000,1000,0.033
ta_100x20,ta,100x20,12,17,68,1000,1000,0.068
ta_100x20,ta,100x20,12,18,47,1000,1000,0.047
ta_100x20,ta,100x20,12,19,53,1000,1000,0.053
ta_100x20,ta,100x20,13,0,46,1000,1000,0.046
ta_100x20,ta,100x20,13,1,50,1000,1000,0.05
ta_100x20,ta,100x20,13,2,46,1000,1000,0.046
ta_100x20,ta,100x20,13,3,45,1000,1000,0.045
ta_100x20,ta,100x20,13,4,52,1000,1000,0.052
ta_100x20,ta,100x20,13,5,49,1000,1000,0.049
ta_100x20,ta,100x20,13,6,52,1000,1000,0.052
ta_100x20,ta,100x20,13,7,49,1000,1000,0.049
ta_100x20,ta,100x20,13,8,65,1000,1000,0.065
ta_100x20,ta,100x20,13,9,46,1000,1000,0.046
ta_100x20,ta,100x20,13,10,49,1000,1000,0.049
ta_100x20,ta,100x20,13,11,42,1000,1000,0.042
ta_100x20,ta,100x20,13,12,54,1000,1000,0.054
ta_100x20,ta,100x20,13,13,53,1000,1000,0.053
ta_100x20,ta,100x20,13,14,43,1000,1000,0.043
ta_100x20,ta,100x20,13,15,57,1000,1000,0.057
ta_100x20,ta,100x20,13,16,59,1000,1000,0.059
ta_100x20,ta,100x20,13,17,55,1000,1000,0.055
ta_100x20,ta,100x20,13,18,46,1000,1000,0.046
ta_100x20,ta,100x20,13,19,42,1000,1000,0.042
ta_100x20,ta,100x20,14,0,57,1000,1000,0.057
ta_100x20,ta,100x20,14,1,49,1000,1000,0.049
ta_100x20,ta,100x20,14,2,68,1000,1000,0.068
ta_100x20,ta,100x20,14,3,47,1000,1000,0.047
ta_100x20,ta,100x20,14,4,52,1000,1000,0.052
ta_100x20,ta,100x20,14,5,54,1000,1000,0.054
ta_100x20,ta,100x20,14,6,44,1000,1000,0.044
ta_100x20,ta,100x20,14,7,48,1000,1000,0.048
ta_100x20,ta,100x20,14,8,54,1000,1000,0.054
ta_100x20,ta,100x20,14,9,39,1000,1000,0.039
ta_100x20,ta,100x20,14,10,54,1000,1000,0.054
ta_100x20,ta,100x20,14,11,51,1000,1000,0.051
ta_100x20,ta,100x20,14,12,52,1000,1000,0.052
ta_100x20,ta,100x20,14,13,41,1000,1000,0.041
ta_100x20,ta,100x20,14,14,48,1000,1000,0.048
ta_100x20,ta,100x20,14,15,46,1000,1000,0.046
ta_100x20,ta,100x20,14,16,55,1000,1000,0.055
ta_100x20,ta,100x20,14,17,46,1000,1000,0.046
ta_100x20,ta,100x20,14,18,49,1000,1000,0.049
ta_100x20,ta,100x20,14,19,46,1000,1000,0.046
ta_100x20,ta,100x20,15,0,58,1000,1000,0.058
ta_100x20,ta,100x20,15,1,55,1000,1000,0.055
ta_100x20,ta,100x20,15,2,45,1000,1000,0.045
ta_100x20,ta,100x20,15,3,53,1000,1000,0.053
ta_100x20,ta,100x20,15,4,50,1000,1000,0.05
ta_100x20,ta,100x20,15,5,47,1000,1000,0.047
ta_100x20,ta,100x20,15,6,54,1000,1000,0.054
ta_100x20,ta,100x20,15,7,49,1000,1000,0.049
ta_100x20,ta,100x20,15,8,50,1000,1000,0.05
ta_100x20,ta,100x20,15,9,44,1000,1000,0.044
ta_100x20,ta,100x20,15,10,49,1000,1000,0.049
ta_100x20,ta,100x20,15,11,52,1000,1000,0.052
ta_100x20,ta,100x20,15,12,47,1000,1000,0.047
ta_100x20,ta,100x20,15,13,52,1000,1000,0.052
ta_100x20,ta,100x20,15,14,43,1000,1000,0.043
ta_100x20,ta,100x20,15,15,53,1000,1000,0.053
ta_100x20,ta,100x20,15,16,47,1000,1000,0.047
ta_100x20,ta,100x20,15,17,44,1000,1000,0.044
ta_100x20,ta,100x20,15,18,51,1000,1000,0.051
ta_100x20,ta,100x20,15,19,57,1000,1000,0.057
ta_100x20,ta,100x20,16,0,64,1000,1000,0.064
ta_100x20,ta,100x20,16,1,47,1000,1000,0.047
ta_100x20,ta,100x20,16,2,55,1000,1000,0.055
ta_100x20,ta,100x20,16,3,55,1000,1000,0.055
ta_100x20,ta,100x20,16,4,47,1000,1000,0.047
ta_100x20,ta,100x20,16,5,59,1000,1000,0.059
ta_100x20,ta,100x20,16,6,50,1000,1000,0.05
ta_100x20,ta,100x20,16,7,51,1000,1000,0.051
ta_100x20,ta,100x20,16,8,35,1000,1000,0.035
ta_100x20,ta,100x20,16,9,45,1000,1000,0.045
ta_100x20,ta,100x20,16,10,43,1000,1000,0.043
ta_100x20,ta,100x20,16,11,53,1000,1000,0.053
ta_100x20,ta,100x20,16,12,44,1000,1000,0.044
ta_100x20,ta,100x20,16,13,53,1000,1000,0.053
ta_100x20,ta,100x20,16,14,40,1000,1000,0.04
ta_100x20,ta,100x20,16,15,51,1000,1000,0.051
ta_100x20,ta,100x20,16,16,55,1000,1000,0.055
ta_100x20,ta,100x20,16,17,48,1000,1000,0.048
ta_100x20,ta,100x20,16,18,52,1000,1000,0.052
ta_100x20,ta,100x20,16,19,53,1000,1000,0.053
ta_100x20,ta,100x20,17,0,55,1000,1000,0.055
ta_100x20,ta,100x20,17,1,54,1000,1000,0.054
ta_100x20,ta,100x20,17,2,54,1000,1000,0.054
ta_100x20,ta,100x20,17,3,55,1000,1000,0.055
ta_100x20,ta,100x20,17,4,51,1000,1000,0.051
ta_100x20,ta,100x20,17,5,51,1000,1000,0.051
ta_100x20,ta,100x20,17,6,57,1000,1000,0.057
ta_100x20,ta,100x20,17,7,47,1000,1000,0.047
ta_100x20,ta,100x20,17,8,63,1000,1000,0.063
ta_100x20,ta,100x20,17,9,43,1000,1000,0.043
ta_100x20,ta,100x20,17,10,37,1000,1000,0.037
ta_100x20,ta,100x20,17,11,63,1000,1000,0.063
ta_100x20,ta,100x20,17,12,51,1000,1000,0.051
ta_100x20,ta,100x20,17,13,32,1000,1000,0.032
ta_100x20,ta,100x20,17,14,51,1000,1000,0.051
ta_100x20,ta,100x20,17,15,33,1000,1000,0.033
ta_100x20,ta,100x20,17,16,43,1000,1000,0.043
ta_100x20,ta,100x20,17,17,55,1000,1000,0.055
ta_100x20,ta,100x20,17,18,49,1000,1000,0.049
ta_100x20,ta,100x20,17,19,56,1000,1000,0.056
ta_100x20,ta,100x20,18,0,48,1000,1000,0.048
ta_100x20,ta,100x20,18,1,63,1000,1000,0.063
ta_100x20,ta,100x20,18,2,49,1000,1000,0.049
ta_100x20,ta,100x20,18,3,41,1000,1000,0.041
ta_100x20,ta,100x20,18,4,43,1000,1000,0.043
ta_100x20,ta,100x20,18,5,40,1000,1000,0.04
ta_100x20,ta,100x20,18,6,49,1000,1000,0.049
ta_100x20,ta,100x20,18,7,46,1000,1000,0.046
ta_100x20,ta,100x20,18,8,37,1000,1000,0.037
ta_100x20,ta,100x20,18,9,49,1000,1000,0.049
ta_100x20,ta,100x20,18,10,53,1000,1000,0.053
ta_100x20,ta,100x20,18,11,57,1000,1000,0.057
ta_100x20,ta,100x20,18,12,46,1000,1000,0.046
ta_100x20,ta,100x20,18,13,56,1000,1000,0.056
ta_100x20,ta,100x20,18,14,42,1000,1000,0.042
ta_100x20,ta,100x20,18,15,60,1000,1000,0.06
ta_100x20,ta,100x20,18,16,63,1000,1000,0.063
ta_100x20,ta,100x20,18,17,46,1000,1000,0.046
ta_100x20,ta,100x20,18,18,52,1000,1000,0.052
ta_100x20,ta,100x20,18,19,60,1000,1000,0.06
ta_100x20,ta,100x20,19,0,46,1000,1000,0.046
