family_size,family,size,machine_a,machine_b,count_a_before_b,count_b_before_a,total_comparisons,p_a_before_b,bias_from_0_5,dominant_direction,dominant_probability
ta_30x20,ta,30x20,1,7,146,154,300,0.4866666666666667,0.013333333333333308,7->1,0.5133333333333333
ta_30x20,ta,30x20,1,8,138,162,300,0.46,0.03999999999999998,8->1,0.54
ta_30x20,ta,30x20,1,9,141,159,300,0.47,0.030000000000000027,9->1,0.53
ta_30x20,ta,30x20,1,10,135,165,300,0.45,0.04999999999999999,10->1,0.55
ta_30x20,ta,30x20,1,11,140,160,300,0.4666666666666667,0.033333333333333326,11->1,0.5333333333333333
ta_30x20,ta,30x20,1,12,145,155,300,0.48333333333333334,0.016666666666666663,12->1,0.5166666666666666
ta_30x20,ta,30x20,1,13,135,165,300,0.45,0.04999999999999999,13->1,0.55
ta_30x20,ta,30x20,1,14,144,156,300,0.48,0.020000000000000018,14->1,0.52
ta_30x20,ta,30x20,1,15,146,154,300,0.4866666666666667,0.013333333333333308,15->1,0.5133333333333333
ta_30x20,ta,30x20,1,16,152,148,300,0.5066666666666667,0.00666666666666671,1->16,0.5066666666666667
ta_30x20,ta,30x20,1,17,151,149,300,0.5033333333333333,0.0033333333333332993,1->17,0.5033333333333333
ta_30x20,ta,30x20,1,18,147,153,300,0.49,0.010000000000000009,18->1,0.51
ta_30x20,ta,30x20,1,19,139,161,300,0.4633333333333333,0.03666666666666668,19->1,0.5366666666666666
ta_30x20,ta,30x20,2,3,155,145,300,0.5166666666666667,0.01666666666666672,2->3,0.5166666666666667
ta_30x20,ta,30x20,2,4,155,145,300,0.5166666666666667,0.01666666666666672,2->4,0.5166666666666667
ta_30x20,ta,30x20,2,5,148,152,300,0.49333333333333335,0.006666666666666654,5->2,0.5066666666666666
ta_30x20,ta,30x20,2,6,147,153,300,0.49,0.010000000000000009,6->2,0.51
ta_30x20,ta,30x20,2,7,166,134,300,0.5533333333333333,0.053333333333333344,2->7,0.5533333333333333
ta_30x20,ta,30x20,2,8,151,149,300,0.5033333333333333,0.0033333333333332993,2->8,0.5033333333333333
ta_30x20,ta,30x20,2,9,161,139,300,0.5366666666666666,0.036666666666666625,2->9,0.5366666666666666
ta_30x20,ta,30x20,2,10,137,163,300,0.45666666666666667,0.043333333333333335,10->2,0.5433333333333333
ta_30x20,ta,30x20,2,11,155,145,300,0.5166666666666667,0.01666666666666672,2->11,0.5166666666666667
ta_30x20,ta,30x20,2,12,161,139,300,0.5366666666666666,0.036666666666666625,2->12,0.5366666666666666
ta_30x20,ta,30x20,2,13,147,153,300,0.49,0.010000000000000009,13->2,0.51
ta_30x20,ta,30x20,2,14,151,149,300,0.5033333333333333,0.0033333333333332993,2->14,0.5033333333333333
ta_30x20,ta,30x20,2,15,166,134,300,0.5533333333333333,0.053333333333333344,2->15,0.5533333333333333
ta_30x20,ta,30x20,2,16,156,144,300,0.52,0.020000000000000018,2->16,0.52
ta_30x20,ta,30x20,2,17,148,152,300,0.49333333333333335,0.006666666666666654,17->2,0.5066666666666666
ta_30x20,ta,30x20,2,18,155,145,300,0.5166666666666667,0.01666666666666672,2->18,0.5166666666666667
ta_30x20,ta,30x20,2,19,161,139,300,0.5366666666666666,0.036666666666666625,2->19,0.5366666666666666
ta_30x20,ta,30x20,3,4,143,157,300,0.4766666666666667,0.023333333333333317,4->3,0.5233333333333333
ta_30x20,ta,30x20,3,5,145,155,300,0.48333333333333334,0.016666666666666663,5->3,0.5166666666666666
ta_30x20,ta,30x20,3,6,141,159,300,0.47,0.030000000000000027,6->3,0.53
ta_30x20,ta,30x20,3,7,162,138,300,0.54,0.040000000000000036,3->7,0.54
ta_30x20,ta,30x20,3,8,150,150,300,0.5,0.0,3->8,0.5
ta_30x20,ta,30x20,3,9,154,146,300,0.5133333333333333,0.013333333333333308,3->9,0.5133333333333333
ta_30x20,ta,30x20,3,10,143,157,300,0.4766666666666667,0.023333333333333317,10->3,0.5233333333333333
ta_30x20,ta,30x20,3,11,143,157,300,0.4766666666666667,0.023333333333333317,11->3,0.5233333333333333
ta_30x20,ta,30x20,3,12,153,147,300,0.51,0.010000000000000009,3->12,0.51
ta_30x20,ta,30x20,3,13,139,161,300,0.4633333333333333,0.03666666666666668,13->3,0.5366666666666666
ta_30x20,ta,30x20,3,14,150,150,300,0.5,0.0,3->14,0.5
ta_30x20,ta,30x20,3,15,160,140,300,0.5333333333333333,0.033333333333333326,3->15,0.5333333333333333
ta_30x20,ta,30x20,3,16,148,152,300,0.49333333333333335,0.006666666666666654,16->3,0.5066666666666666
ta_30x20,ta,30x20,3,17,145,155,300,0.48333333333333334,0.016666666666666663,17->3,0.5166666666666666
ta_30x20,ta,30x20,3,18,161,139,300,0.5366666666666666,0.036666666666666625,3->18,0.5366666666666666
ta_30x20,ta,30x20,3,19,138,162,300,0.46,0.03999999999999998,19->3,0.54
ta_30x20,ta,30x20,4,5,153,147,300,0.51,0.010000000000000009,4->5,0.51
ta_30x20,ta,30x20,4,6,144,156,300,0.48,0.020000000000000018,6->4,0.52
ta_30x20,ta,30x20,4,7,159,141,300,0.53,0.030000000000000027,4->7,0.53
ta_30x20,ta,30x20,4,8,161,139,300,0.5366666666666666,0.036666666666666625,4->8,0.5366666666666666
ta_30x20,ta,30x20,4,9,154,146,300,0.5133333333333333,0.013333333333333308,4->9,0.5133333333333333
ta_30x20,ta,30x20,4,10,146,154,300,0.4866666666666667,0.013333333333333308,10->4,0.5133333333333333
ta_30x20,ta,30x20,4,11,147,153,300,0.49,0.010000000000000009,11->4,0.51
ta_30x20,ta,30x20,4,12,163,137,300,0.5433333333333333,0.043333333333333335,4->12,0.5433333333333333
ta_30x20,ta,30x20,4,13,156,144,300,0.52,0.020000000000000018,4->13,0.52
ta_30x20,ta,30x20,4,14,151,149,300,0.5033333333333333,0.0033333333333332993,4->14,0.5033333333333333
ta_30x20,ta,30x20,4,15,167,133,300,0.5566666666666666,0.05666666666666664,4->15,0.5566666666666666
ta_30x20,ta,30x20,4,16,159,141,300,0.53,0.030000000000000027,4->16,0.53
ta_30x20,ta,30x20,4,17,151,149,300,0.5033333333333333,0.0033333333333332993,4->17,0.5033333333333333
ta_30x20,ta,30x20,4,18,174,126,300,0.58,0.07999999999999996,4->18,0.58
ta_30x20,ta,30x20,4,19,145,155,300,0.48333333333333334,0.016666666666666663,19->4,0.5166666666666666
ta_30x20,ta,30x20,5,6,140,160,300,0.4666666666666667,0.033333333333333326,6->5,0.5333333333333333
ta_30x20,ta,30x20,5,7,162,138,300,0.54,0.040000000000000036,5->7,0.54
ta_30x20,ta,30x20,5,8,162,138,300,0.54,0.040000000000000036,5->8,0.54
ta_30x20,ta,30x20,5,9,161,139,300,0.5366666666666666,0.036666666666666625,5->9,0.5366666666666666
ta_30x20,ta,30x20,5,10,145,155,300,0.48333333333333334,0.016666666666666663,10->5,0.5166666666666666
ta_30x20,ta,30x20,5,11,147,153,300,0.49,0.010000000000000009,11->5,0.51
ta_30x20,ta,30x20,5,12,159,141,300,0.53,0.030000000000000027,5->12,0.53
ta_30x20,ta,30x20,5,13,154,146,300,0.5133333333333333,0.013333333333333308,5->13,0.5133333333333333
ta_30x20,ta,30x20,5,14,155,145,300,0.5166666666666667,0.01666666666666672,5->14,0.5166666666666667
ta_30x20,ta,30x20,5,15,166,134,300,0.5533333333333333,0.053333333333333344,5->15,0.5533333333333333
ta_30x20,ta,30x20,5,16,151,149,300,0.5033333333333333,0.0033333333333332993,5->16,0.5033333333333333
ta_30x20,ta,30x20,5,17,157,143,300,0.5233333333333333,0.023333333333333317,5->17,0.5233333333333333
ta_30x20,ta,30x20,5,18,162,138,300,0.54,0.040000000000000036,5->18,0.54
ta_30x20,ta,30x20,5,19,154,146,300,0.5133333333333333,0.013333333333333308,5->19,0.5133333333333333
ta_30x20,ta,30x20,6,7,159,141,300,0.53,0.030000000000000027,6->7,0.53
ta_30x20,ta,30x20,6,8,154,146,300,0.5133333333333333,0.013333333333333308,6->8,0.5133333333333333
ta_30x20,ta,30x20,6,9,153,147,300,0.51,0.010000000000000009,6->9,0.51
ta_30x20,ta,30x20,6,10,152,148,300,0.5066666666666667,0.00666666666666671,6->10,0.5066666666666667
ta_30x20,ta,30x20,6,11,156,144,300,0.52,0.020000000000000018,6->11,0.52
ta_30x20,ta,30x20,6,12,168,132,300,0.56,0.06000000000000005,6->12,0.56
ta_30x20,ta,30x20,6,13,158,142,300,0.5266666666666666,0.026666666666666616,6->13,0.5266666666666666
ta_30x20,ta,30x20,6,14,156,144,300,0.52,0.020000000000000018,6->14,0.52
ta_30x20,ta,30x20,6,15,165,135,300,0.55,0.050000000000000044,6->15,0.55
ta_30x20,ta,30x20,6,16,158,142,300,0.5266666666666666,0.026666666666666616,6->16,0.5266666666666666
ta_30x20,ta,30x20,6,17,161,139,300,0.5366666666666666,0.036666666666666625,6->17,0.5366666666666666
ta_30x20,ta,30x20,6,18,169,131,300,0.5633333333333334,0.06333333333333335,6->18,0.5633333333333334
ta_30x20,ta,30x20,6,19,157,143,300,0.5233333333333333,0.023333333333333317,6->19,0.5233333333333333
ta_30x20,ta,30x20,7,8,145,155,300,0.48333333333333334,0.016666666666666663,8->7,0.5166666666666666
ta_30x20,ta,30x20,7,9,150,150,300,0.5,0.0,7->9,0.5
ta_30x20,ta,30x20,7,10,136,164,300,0.4533333333333333,0.04666666666666669,10->7,0.5466666666666666
ta_30x20,ta,30x20,7,11,140,160,300,0.4666666666666667,0.033333333333333326,11->7,0.5333333333333333
ta_30x20,ta,30x20,7,12,150,150,300,0.5,0.0,7->12,0.5
ta_30x20,ta,30x20,7,13,130,170,300,0.43333333333333335,0.06666666666666665,13->7,0.5666666666666667
ta_30x20,ta,30x20,7,14,141,159,300,0.47,0.030000000000000027,14->7,0.53
ta_30x20,ta,30x20,7,15,161,139,300,0.5366666666666666,0.036666666666666625,7->15,0.5366666666666666
ta_30x20,ta,30x20,7,16,142,158,300,0.47333333333333333,0.026666666666666672,16->7,0.5266666666666666
ta_30x20,ta,30x20,7,17,135,165,300,0.45,0.04999999999999999,17->7,0.55
ta_30x20,ta,30x20,7,18,148,152,300,0.49333333333333335,0.006666666666666654,18->7,0.5066666666666666
ta_30x20,ta,30x20,7,19,142,158,300,0.47333333333333333,0.026666666666666672,19->7,0.5266666666666666
ta_30x20,ta,30x20,8,9,149,151,300,0.49666666666666665,0.003333333333333355,9->8,0.5033333333333334
ta_30x20,ta,30x20,8,10,141,159,300,0.47,0.030000000000000027,10->8,0.53
ta_30x20,ta,30x20,8,11,150,150,300,0.5,0.0,8->11,0.5
ta_30x20,ta,30x20,8,12,154,146,300,0.5133333333333333,0.013333333333333308,8->12,0.5133333333333333
ta_30x20,ta,30x20,8,13,152,148,300,0.5066666666666667,0.00666666666666671,8->13,0.5066666666666667
ta_30x20,ta,30x20,8,14,148,152,300,0.49333333333333335,0.006666666666666654,14->8,0.5066666666666666
ta_30x20,ta,30x20,8,15,158,142,300,0.5266666666666666,0.026666666666666616,8->15,0.5266666666666666
ta_30x20,ta,30x20,8,16,148,152,300,0.49333333333333335,0.006666666666666654,16->8,0.5066666666666666
ta_30x20,ta,30x20,8,17,145,155,300,0.48333333333333334,0.016666666666666663,17->8,0.5166666666666666
ta_30x20,ta,30x20,8,18,159,141,300,0.53,0.030000000000000027,8->18,0.53
ta_30x20,ta,30x20,8,19,155,145,300,0.5166666666666667,0.01666666666666672,8->19,0.5166666666666667
ta_30x20,ta,30x20,9,10,144,156,300,0.48,0.020000000000000018,10->9,0.52
ta_30x20,ta,30x20,9,11,147,153,300,0.49,0.010000000000000009,11->9,0.51
ta_30x20,ta,30x20,9,12,145,155,300,0.48333333333333334,0.016666666666666663,12->9,0.5166666666666666
ta_30x20,ta,30x20,9,13,147,153,300,0.49,0.010000000000000009,13->9,0.51
ta_30x20,ta,30x20,9,14,147,153,300,0.49,0.010000000000000009,14->9,0.51
ta_30x20,ta,30x20,9,15,158,142,300,0.5266666666666666,0.026666666666666616,9->15,0.5266666666666666
ta_30x20,ta,30x20,9,16,149,151,300,0.49666666666666665,0.003333333333333355,16->9,0.5033333333333334
ta_30x20,ta,30x20,9,17,146,154,300,0.4866666666666667,0.013333333333333308,17->9,0.5133333333333333
ta_30x20,ta,30x20,9,18,164,136,300,0.5466666666666666,0.046666666666666634,9->18,0.5466666666666666
ta_30x20,ta,30x20,9,19,140,160,300,0.4666666666666667,0.033333333333333326,19->9,0.5333333333333333
ta_30x20,ta,30x20,10,11,153,147,300,0.51,0.010000000000000009,10->11,0.51
ta_30x20,ta,30x20,10,12,166,134,300,0.5533333333333333,0.053333333333333344,10->12,0.5533333333333333
ta_30x20,ta,30x20,10,13,161,139,300,0.5366666666666666,0.036666666666666625,10->13,0.5366666666666666
ta_30x20,ta,30x20,10,14,152,148,300,0.5066666666666667,0.00666666666666671,10->14,0.5066666666666667
ta_30x20,ta,30x20,10,15,166,134,300,0.5533333333333333,0.053333333333333344,10->15,0.5533333333333333
ta_30x20,ta,30x20,10,16,157,143,300,0.5233333333333333,0.023333333333333317,10->16,0.5233333333333333
ta_30x20,ta,30x20,10,17,158,142,300,0.5266666666666666,0.026666666666666616,10->17,0.5266666666666666
ta_30x20,ta,30x20,10,18,175,125,300,0.5833333333333334,0.08333333333333337,10->18,0.5833333333333334
ta_30x20,ta,30x20,10,19,152,148,300,0.5066666666666667,0.00666666666666671,10->19,0.5066666666666667
ta_30x20,ta,30x20,11,12,165,135,300,0.55,0.050000000000000044,11->12,0.55
ta_30x20,ta,30x20,11,13,156,144,300,0.52,0.020000000000000018,11->13,0.52
ta_30x20,ta,30x20,11,14,148,152,300,0.49333333333333335,0.006666666666666654,14->11,0.5066666666666666
ta_30x20,ta,30x20,11,15,167,133,300,0.5566666666666666,0.05666666666666664,11->15,0.5566666666666666
ta_30x20,ta,30x20,11,16,159,141,300,0.53,0.030000000000000027,11->16,0.53
ta_30x20,ta,30x20,11,17,155,145,300,0.5166666666666667,0.01666666666666672,11->17,0.5166666666666667
ta_30x20,ta,30x20,11,18,149,151,300,0.49666666666666665,0.003333333333333355,18->11,0.5033333333333334
ta_30x20,ta,30x20,11,19,147,153,300,0.49,0.010000000000000009,19->11,0.51
ta_30x20,ta,30x20,12,13,152,148,300,0.5066666666666667,0.00666666666666671,12->13,0.5066666666666667
ta_30x20,ta,30x20,12,14,133,167,300,0.44333333333333336,0.05666666666666664,14->12,0.5566666666666666
ta_30x20,ta,30x20,12,15,152,148,300,0.5066666666666667,0.00666666666666671,12->15,0.5066666666666667
ta_30x20,ta,30x20,12,16,144,156,300,0.48,0.020000000000000018,16->12,0.52
ta_30x20,ta,30x20,12,17,143,157,300,0.4766666666666667,0.023333333333333317,17->12,0.5233333333333333
ta_30x20,ta,30x20,12,18,144,156,300,0.48,0.020000000000000018,18->12,0.52
ta_30x20,ta,30x20,12,19,142,158,300,0.47333333333333333,0.026666666666666672,19->12,0.5266666666666666
ta_30x20,ta,30x20,13,14,152,148,300,0.5066666666666667,0.00666666666666671,13->14,0.5066666666666667
ta_30x20,ta,30x20,13,15,151,149,300,0.5033333333333333,0.0033333333333332993,13->15,0.5033333333333333
ta_30x20,ta,30x20,13,16,161,139,300,0.5366666666666666,0.036666666666666625,13->16,0.5366666666666666
ta_30x20,ta,30x20,13,17,156,144,300,0.52,0.020000000000000018,13->17,0.52
ta_30x20,ta,30x20,13,18,160,140,300,0.5333333333333333,0.033333333333333326,13->18,0.5333333333333333
ta_30x20,ta,30x20,13,19,152,148,300,0.5066666666666667,0.00666666666666671,13->19,0.5066666666666667
ta_30x20,ta,30x20,14,15,162,138,300,0.54,0.040000000000000036,14->15,0.54
ta_30x20,ta,30x20,14,16,154,146,300,0.5133333333333333,0.013333333333333308,14->16,0.5133333333333333
ta_30x20,ta,30x20,14,17,142,158,300,0.47333333333333333,0.026666666666666672,17->14,0.5266666666666666
ta_30x20,ta,30x20,14,18,159,141,300,0.53,0.030000000000000027,14->18,0.53
ta_30x20,ta,30x20,14,19,151,149,300,0.5033333333333333,0.0033333333333332993,14->19,0.5033333333333333
ta_30x20,ta,30x20,15,16,144,156,300,0.48,0.020000000000000018,16->15,0.52
ta_30x20,ta,30x20,15,17,142,158,300,0.47333333333333333,0.026666666666666672,17->15,0.5266666666666666
ta_30x20,ta,30x20,15,18,150,150,300,0.5,0.0,15->18,0.5
ta_30x20,ta,30x20,15,19,131,169,300,0.43666666666666665,0.06333333333333335,19->15,0.5633333333333334
ta_30x20,ta,30x20,16,17,149,151,300,0.49666666666666665,0.003333333333333355,17->16,0.5033333333333334
ta_30x20,ta,30x20,16,18,163,137,300,0.5433333333333333,0.043333333333333335,16->18,0.5433333333333333
ta_30x20,ta,30x20,16,19,151,149,300,0.5033333333333333,0.0033333333333332993,16->19,0.5033333333333333
ta_30x20,ta,30x20,17,18,164,136,300,0.5466666666666666,0.046666666666666634,17->18,0.5466666666666666
ta_30x20,ta,30x20,17,19,151,149,300,0.5033333333333333,0.0033333333333332993,17->19,0.5033333333333333
ta_30x20,ta,30x20,18,19,138,162,300,0.46,0.03999999999999998,19->18,0.54
ta_50x15,ta,50x15,0,1,258,242,500,0.516,0.016000000000000014,0->1,0.516
ta_50x15,ta,50x15,0,2,231,269,500,0.462,0.03799999999999998,2->0,0.538
ta_50x15,ta,50x15,0,3,267,233,500,0.534,0.03400000000000003,0->3,0.534
ta_50x15,ta,50x15,0,4,246,254,500,0.492,0.008000000000000007,4->0,0.508
ta_50x15,ta,50x15,0,5,245,255,500,0.49,0.010000000000000009,5->0,0.51
ta_50x15,ta,50x15,0,6,256,244,500,0.512,0.01200000000000001,0->6,0.512
ta_50x15,ta,50x15,0,7,244,256,500,0.488,0.01200000000000001,7->0,0.512
ta_50x15,ta,50x15,0,8,250,250,500,0.5,0.0,0->8,0.5
ta_50x15,ta,50x15,0,9,236,264,500,0.472,0.028000000000000025,9->0,0.528
ta_50x15,ta,50x15,0,10,252,248,500,0.504,0.0040000000000000036,0->10,0.504
ta_50x15,ta,50x15,0,11,268,232,500,0.536,0.03600000000000003,0->11,0.536
ta_50x15,ta,50x15,0,12,247,253,500,0.494,0.006000000000000005,12->0,0.506
ta_50x15,ta,50x15,0,13,270,230,500,0.54,0.040000000000000036,0->13,0.54
ta_50x15,ta,50x15,0,14,241,259,500,0.482,0.018000000000000016,14->0,0.518
ta_50x15,ta,50x15,1,2,247,253,500,0.494,0.006000000000000005,2->1,0.506
ta_50x15,ta,50x15,1,3,267,233,500,0.534,0.03400000000000003,1->3,0.534
ta_50x15,ta,50x15,1,4,245,255,500,0.49,0.010000000000000009,4->1,0.51
ta_50x15,ta,50x15,1,5,254,246,500,0.508,0.008000000000000007,1->5,0.508
ta_50x15,ta,50x15,1,6,257,243,500,0.514,0.014000000000000012,1->6,0.514
ta_50x15,ta,50x15,1,7,239,261,500,0.478,0.02200000000000002,7->1,0.522
ta_50x15,ta,50x15,1,8,259,241,500,0.518,0.018000000000000016,1->8,0.518
ta_50x15,ta,50x15,1,9,238,262,500,0.476,0.02400000000000002,9->1,0.524
ta_50x15,ta,50x15,1,10,246,254,500,0.492,0.008000000000000007,10->1,0.508
ta_50x15,ta,50x15,1,11,265,235,500,0.53,0.030000000000000027,1->11,0.53
ta_50x15,ta,50x15,1,12,233,267,500,0.466,0.033999999999999975,12->1,0.534
ta_50x15,ta,50x15,1,13,262,238,500,0.524,0.02400000000000002,1->13,0.524
ta_50x15,ta,50x15,1,14,245,255,500,0.49,0.010000000000000009,14->1,0.51
ta_50x15,ta,50x15,2,3,268,232,500,0.536,0.03600000000000003,2->3,0.536
ta_50x15,ta,50x15,2,4,265,235,500,0.53,0.030000000000000027,2->4,0.53
ta_50x15,ta,50x15,2,5,269,231,500,0.538,0.038000000000000034,2->5,0.538
ta_50x15,ta,50x15,2,6,265,235,500,0.53,0.030000000000000027,2->6,0.53
ta_50x15,ta,50x15,2,7,257,243,500,0.514,0.014000000000000012,2->7,0.514
ta_50x15,ta,50x15,2,8,266,234,500,0.532,0.03200000000000003,2->8,0.532
ta_50x15,ta,50x15,2,9,258,242,500,0.516,0.016000000000000014,2->9,0.516
ta_50x15,ta,50x15,2,10,269,231,500,0.538,0.038000000000000034,2->10,0.538
ta_50x15,ta,50x15,2,11,270,230,500,0.54,0.040000000000000036,2->11,0.54
ta_50x15,ta,50x15,2,12,251,249,500,0.502,0.0020000000000000018,2->12,0.502
ta_50x15,ta,50x15,2,13,295,205,500,0.59,0.08999999999999997,2->13,0.59
ta_50x15,ta,50x15,2,14,261,239,500,0.522,0.02200000000000002,2->14,0.522
ta_50x15,ta,50x15,3,4,218,282,500,0.436,0.064,4->3,0.5640000000000001
ta_50x15,ta,50x15,3,5,241,259,500,0.482,0.018000000000000016,5->3,0.518
ta_50x15,ta,50x15,3,6,246,254,500,0.492,0.008000000000000007,6->3,0.508
ta_50x15,ta,50x15,3,7,234,266,500,0.468,0.03199999999999997,7->3,0.532
ta_50x15,ta,50x15,3,8,249,251,500,0.498,0.0020000000000000018,8->3,0.502
ta_50x15,ta,50x15,3,9,226,274,500,0.452,0.04799999999999999,9->3,0.548
ta_50x15,ta,50x15,3,10,235,265,500,0.47,0.030000000000000027,10->3,0.53
ta_50x15,ta,50x15,3,11,253,247,500,0.506,0.006000000000000005,3->11,0.506
ta_50x15,ta,50x15,3,12,232,268,500,0.464,0.035999999999999976,12->3,0.536
ta_50x15,ta,50x15,3,13,252,248,500,0.504,0.0040000000000000036,3->13,0.504
ta_50x15,ta,50x15,3,14,246,254,500,0.492,0.008000000000000007,14->3,0.508
ta_50x15,ta,50x15,4,5,270,230,500,0.54,0.040000000000000036,4->5,0.54
ta_50x15,ta,50x15,4,6,266,234,500,0.532,0.03200000000000003,4->6,0.532
ta_50x15,ta,50x15,4,7,258,242,500,0.516,0.016000000000000014,4->7,0.516
ta_50x15,ta,50x15,4,8,266,234,500,0.532,0.03200000000000003,4->8,0.532
ta_50x15,ta,50x15,4,9,258,242,500,0.516,0.016000000000000014,4->9,0.516
ta_50x15,ta,50x15,4,10,257,243,500,0.514,0.014000000000000012,4->10,0.514
ta_50x15,ta,50x15,4,11,262,238,500,0.524,0.02400000000000002,4->11,0.524
ta_50x15,ta,50x15,4,12,248,252,500,0.496,0.0040000000000000036,12->4,0.504
ta_50x15,ta,50x15,4,13,286,214,500,0.572,0.07199999999999995,4->13,0.572
ta_50x15,ta,50x15,4,14,262,238,500,0.524,0.02400000000000002,4->14,0.524
ta_50x15,ta,50x15,5,6,254,246,500,0.508,0.008000000000000007,5->6,0.508
ta_50x15,ta,50x15,5,7,244,256,500,0.488,0.01200000000000001,7->5,0.512
ta_50x15,ta,50x15,5,8,251,249,500,0.502,0.0020000000000000018,5->8,0.502
ta_50x15,ta,50x15,5,9,247,253,500,0.494,0.006000000000000005,9->5,0.506
ta_50x15,ta,50x15,5,10,243,257,500,0.486,0.014000000000000012,10->5,0.514
ta_50x15,ta,50x15,5,11,254,246,500,0.508,0.008000000000000007,5->11,0.508
ta_50x15,ta,50x15,5,12,258,242,500,0.516,0.016000000000000014,5->12,0.516
ta_50x15,ta,50x15,5,13,268,232,500,0.536,0.03600000000000003,5->13,0.536
ta_50x15,ta,50x15,5,14,237,263,500,0.474,0.026000000000000023,14->5,0.526
ta_50x15,ta,50x15,6,7,234,266,500,0.468,0.03199999999999997,7->6,0.532
ta_50x15,ta,50x15,6,8,247,253,500,0.494,0.006000000000000005,8->6,0.506
ta_50x15,ta,50x15,6,9,236,264,500,0.472,0.028000000000000025,9->6,0.528
ta_50x15,ta,50x15,6,10,238,262,500,0.476,0.02400000000000002,10->6,0.524
ta_50x15,ta,50x15,6,11,266,234,500,0.532,0.03200000000000003,6->11,0.532
ta_50x15,ta,50x15,6,12,236,264,500,0.472,0.028000000000000025,12->6,0.528
ta_50x15,ta,50x15,6,13,260,240,500,0.52,0.020000000000000018,6->13,0.52
ta_50x15,ta,50x15,6,14,242,258,500,0.484,0.016000000000000014,14->6,0.516
ta_50x15,ta,50x15,7,8,259,241,500,0.518,0.018000000000000016,7->8,0.518
ta_50x15,ta,50x15,7,9,246,254,500,0.492,0.008000000000000007,9->7,0.508
ta_50x15,ta,50x15,7,10,253,247,500,0.506,0.006000000000000005,7->10,0.506
ta_50x15,ta,50x15,7,11,277,223,500,0.554,0.05400000000000005,7->11,0.554
ta_50x15,ta,50x15,7,12,237,263,500,0.474,0.026000000000000023,12->7,0.526
ta_50x15,ta,50x15,7,13,287,213,500,0.574,0.07399999999999995,7->13,0.574
ta_50x15,ta,50x15,7,14,251,249,500,0.502,0.0020000000000000018,7->14,0.502
ta_50x15,ta,50x15,8,9,250,250,500,0.5,0.0,8->9,0.5
ta_50x15,ta,50x15,8,10,247,253,500,0.494,0.006000000000000005,10->8,0.506
ta_50x15,ta,50x15,8,11,260,240,500,0.52,0.020000000000000018,8->11,0.52
ta_50x15,ta,50x15,8,12,232,268,500,0.464,0.035999999999999976,12->8,0.536
ta_50x15,ta,50x15,8,13,258,242,500,0.516,0.016000000000000014,8->13,0.516
ta_50x15,ta,50x15,8,14,247,253,500,0.494,0.006000000000000005,14->8,0.506
ta_50x15,ta,50x15,9,10,255,245,500,0.51,0.010000000000000009,9->10,0.51
ta_50x15,ta,50x15,9,11,260,240,500,0.52,0.020000000000000018,9->11,0.52
ta_50x15,ta,50x15,9,12,257,243,500,0.514,0.014000000000000012,9->12,0.514
ta_50x15,ta,50x15,9,13,267,233,500,0.534,0.03400000000000003,9->13,0.534
ta_50x15,ta,50x15,9,14,253,247,500,0.506,0.006000000000000005,9->14,0.506
ta_50x15,ta,50x15,10,11,270,230,500,0.54,0.040000000000000036,10->11,0.54
ta_50x15,ta,50x15,10,12,241,259,500,0.482,0.018000000000000016,12->10,0.518
ta_50x15,ta,50x15,10,13,276,224,500,0.552,0.052000000000000046,10->13,0.552
ta_50x15,ta,50x15,10,14,253,247,500,0.506,0.006000000000000005,10->14,0.506
ta_50x15,ta,50x15,11,12,223,277,500,0.446,0.05399999999999999,12->11,0.554
ta_50x15,ta,50x15,11,13,244,256,500,0.488,0.01200000000000001,13->11,0.512
ta_50x15,ta,50x15,11,14,232,268,500,0.464,0.035999999999999976,14->11,0.536
ta_50x15,ta,50x15,12,13,263,237,500,0.526,0.026000000000000023,12->13,0.526
ta_50x15,ta,50x15,12,14,253,247,500,0.506,0.006000000000000005,12->14,0.506
ta_50x15,ta,50x15,13,14,243,257,500,0.486,0.014000000000000012,14->13,0.514
ta_50x20,ta,50x20,0,1,244,256,500,0.488,0.01200000000000001,1->0,0.512
ta_50x20,ta,50x20,0,2,233,267,500,0.466,0.033999999999999975,2->0,0.534
ta_50x20,ta,50x20,0,3,248,252,500,0.496,0.0040000000000000036,3->0,0.504
ta_50x20,ta,50x20,0,4,254,246,500,0.508,0.008000000000000007,0->4,0.508
ta_50x20,ta,50x20,0,5,244,256,500,0.488,0.01200000000000001,5->0,0.512
ta_50x20,ta,50x20,0,6,236,264,500,0.472,0.028000000000000025,6->0,0.528
ta_50x20,ta,50x20,0,7,239,261,500,0.478,0.02200000000000002,7->0,0.522
ta_50x20,ta,50x20,0,8,257,243,500,0.514,0.014000000000000012,0->8,0.514
ta_50x20,ta,50x20,0,9,224,276,500,0.448,0.05199999999999999,9->0,0.552
ta_50x20,ta,50x20,0,10,249,251,500,0.498,0.0020000000000000018,10->0,0.502
ta_50x20,ta,50x20,0,11,216,284,500,0.432,0.068,11->0,0.5680000000000001
ta_50x20,ta,50x20,0,12,238,262,500,0.476,0.02400000000000002,12->0,0.524
ta_50x20,ta,50x20,0,13,268,232,500,0.536,0.03600000000000003,0->13,0.536
ta_50x20,ta,50x20,0,14,239,261,500,0.478,0.02200000000000002,14->0,0.522
